id,creationdate,score,viewcount,title,answercount,commentcount,favoritecount,quest_name,quest_rep,ans_name,ans_rep
"12974774","2012-10-19 12:57:21","0","435","How to group data by time","3","1","","","","foc","444"
"12979062","2012-10-19 17:05:29","1","729","Using a custom offset alias in pandas","1","0","","Abiel","2170","Chang She","11916"
"12979568","2012-10-19 17:41:14","0","467","basic plotting with pandas","1","3","","Abhi","2423","Abhi","2423"
"12984205","2012-10-20 00:38:18","1","1494","render pandas generated plot to matplotlib canvas for streaming","1","0","","Abhi","2423","",""
"13013351","2012-10-22 14:17:47","2","2108","Pandas DataFrame with MultiIndex: efficient way of checking duplicate elements in one of the indices","1","0","","Einar","1930","Einar","1930"
"13018134","2012-10-22 19:12:19","1","1322","Forcing dates to conform to a given frequency in pandas","1","2","","Abiel","2170","root","45129"
"13022392","2012-10-23 01:34:30","1","932","Calculate diff of a numpy array using custom function instead of subtraction","1","0","","heltonbiker","14823","DaveP","5516"
"13030402","2012-10-23 12:27:11","7","1513","Pandas plot function ignores timezone of timeseries","3","1","2","joris","75521","Chang She","11916"
"13030488","2012-10-23 12:32:19","7","8866","Using pandas to plot barplots with error bars","1","0","1","Einar","1930","lucasg","8401"
"13032834","2012-10-23 14:32:34","1","251","Based on the values in two columns merge values in other columns","2","0","1","Curious","1122","mgilson","225803"
"13033270","2012-10-23 14:54:07","9","8556","How to save a pandas dataframe in gzipped format directly?","4","3","2","Curious2learn","10869","Wes McKinney","63311"
"13035764","2012-10-23 17:11:04","211","177130","Remove rows with duplicate indices (Pandas DataFrame and TimeSeries)","6","1","94","Paul H","36143","n8yoder","4570"
"13040312","2012-10-23 22:27:37","5","8093","Selecting the first index after a certain timestamp with a pandas TimeSeries","2","0","7","Arthur B.","1289","Aman","29171"
"13050003","2012-10-24 13:14:11","15","10505","Apply function to pandas DataFrame that can return multiple rows","4","2","7","btel","3593","Wes McKinney","63311"
"13052844","2012-10-24 15:50:51","22","39864","matplotlib: how to decrease density of tick labels in subplots?","3","0","7","sol","563","Aman","29171"
"13061478","2012-10-25 04:13:43","6","16040","Change a pandas DataFrame column value based on another column value","2","0","3","John","14110","Wouter Overmeire","36034"
"13062300","2012-10-25 05:45:02","9","11728","convert a dict to sorted dict in python","1","1","2","Code Ninja","2201","K Z","21933"
"13064400","2012-10-25 08:17:14","0","880","Resample to DatetimeIndex raises an error","2","0","","nickb","456","",""
"13068551","2012-10-25 12:26:14","3","985","pandas: slice on hierarchical index without a copy","1","0","1","btel","3593","Wouter Overmeire","36034"
"13072259","2012-10-25 15:41:32","6","5020","Transforming Pandas dataframe","1","1","3","ast4","576","joris","75521"
"13073045","2012-10-25 16:25:48","19","46456","matplotlib savefig() size control","5","0","1","WonderSteve","327","",""
"13078751","2012-10-25 23:19:21","16","13960","Combine duplicated columns within a DataFrame","3","2","6","Kyle Brandt","11295","meteore","2344"
"13084342","2012-10-26 09:33:09","0","2322","How to do Pandas dataframe rolling_mean()?","1","1","","bigbug","14070","",""
"13085709","2012-10-26 11:02:58","20","30657","df.head() sometimes doesn't work in Pandas, Python","3","0","4","S.zhen","174","Wouter Overmeire","36034"
"13089359","2012-10-26 14:57:26","7","714","mystery when storing a dataframe containing strings in HDF with pandas","2","2","","Arthur B.","1289","",""
"13089789","2012-10-26 15:24:01","4","1824","How can I animate a pandas timeseries?","1","1","","user1701030","33","",""
"13107598","2012-10-28 09:10:25","3","162","How to df.groupby(cols).apply(my_func) for some columns, while leave a few columns not tackled?","1","0","1","bigbug","14070","Aman","29171"
"13114512","2012-10-29 00:28:10","45","60538","Calculating difference between two rows in Python / Pandas","2","4","11","mikebmassey","3142","Chang She","11916"
"13116394","2012-10-29 05:38:51","1","520","pandas: flatten df with delimiter","1","2","","Peter","506","Wes McKinney","63311"
"13119515","2012-10-29 10:10:58","3","3027","How to apply condition on level of pandas.multiindex?","2","0","2","K.-Michael Aye","3410","Wouter Overmeire","36034"
"13129618","2012-10-29 21:01:02","60","52630","Histogram values of a Pandas Series","3","1","12","Femto Trader","964","EnricoGiampieri","4578"
"13143050","2012-10-30 16:03:17","4","1483","Calculating subtractions of pairs of columns in pandas DataFrame","1","5","1","Einar","1930","",""
"13149288","2012-10-30 23:54:10","1","243","Which features of Pandas DataFrame could be used to model GPS Tracklog data (read from GPX file)","0","0","","heltonbiker","14823","",""
"13156660","2012-10-31 11:16:57","2","292","Compute the nth day from the first event in Pandas","1","0","","S.zhen","174","root","45129"
"13167391","2012-10-31 21:03:56","39","23881","filtering grouped df in pandas","3","5","12","Abhi","2423","",""
"13175251","2012-11-01 10:34:50","3","173","Compute the nth day from the first event within each group in Pandas","1","0","","S.zhen","174","",""
"13180499","2012-11-01 15:39:55","6","1833","Most efficient way to shift MultiIndex time series","1","1","","Johann Hibschman","1362","Wes McKinney","63311"
"13184553","2012-11-01 19:57:40","3","559","list to string in df.to-csv()","2","3","","zach","10158","root","45129"
"13213039","2012-11-03 20:09:28","3","172","Reshape a group of Pandas Series into a DataFrame and fillin missing values","1","0","","turtle","1980","Andy Hayden","218111"
"13218461","2012-11-04 12:21:07","11","27670","Predicting values using an OLS model with statsmodels","1","0","1","nickb","456","Josef","15319"
"13221218","2012-11-04 17:50:34","1","2866","How to select rows within a pandas dataframe based on time only when index is date and time","1","0","","Jeff","95","Wouter Overmeire","36034"
"13223360","2012-11-04 21:56:14","2","7739","python split a pandas data frame by week or month and group the data based on these sp","2","1","3","George Thompson","2094","Garrett","25937"
"13226029","2012-11-05 04:43:47","34","20070","Benefits of panda's multiindex?","2","0","20","K.-Michael Aye","3410","Calvin Cheng","19141"
"13239297","2012-11-05 19:51:07","4","2783","Python Pandas -- Random sampling of time series","1","2","","Dave S","339","",""
"13244095","2012-11-06 03:51:14","5","352","What's the easiest way of getting this data into a Pandas Dataframe?","1","0","1","vgoklani","2970","Chang She","11916"
"13258974","2012-11-06 20:36:45","2","1724","Get a Dictionary by applying function to pandas Series","2","0","","Aman","29171","BrenBarn","176765"
"13261175","2012-11-06 23:39:52","3","5396","pandas pivot dataframe to 3d data","2","0","1","mathtick","2175","Matti John","12169"
"13261691","2012-11-07 00:46:05","4","425","understanding MultiIndex","2","0","2","Calvin Cheng","19141","Calvin Cheng","19141"
"13261737","2012-11-07 00:51:10","3","823","Append two multi indexed data frames in pandas","1","2","","JustInTime","918","Calvin Cheng","19141"
"13261855","2012-11-07 01:07:03","1","3820","`pandas.DataFrame.apply` in a row by row operation","2","0","","benjaminmgross","1289","Wes McKinney","63311"
"13279690","2012-11-07 22:55:24","3","656","unexpected behavior when combining two dataframes in pandas","2","1","","Arthur B.","1289","Matti John","12169"
"13295735","2012-11-08 18:50:39","384","666398","How can I replace all the NaN values with Zero's in a column of a pandas dataframe","11","1","88","George Thompson","2094","Aman","29171"
"13331698","2012-11-11 13:48:53","279","362188","How to apply a function to two columns of Pandas dataframe","12","6","116","bigbug","14070","",""
"13347288","2012-11-12 16:16:43","2","326","How do I get nice tick labels for an irregularly sampled time series?","1","0","","metakermit","10830","Chang She","11916"
"13348640","2012-11-12 17:40:02","1","984","formatting x-axis labels with two y-axis in matplotlib (bar and line plot)","1","1","1","Abhi","2423","",""
"13353233","2012-11-12 23:19:02","4","2432","Best way to split a DataFrame given an edge","4","0","2","javier","785","",""
"13354866","2012-11-13 02:41:12","4","2208","Pandas: Selection with MultiIndex","1","1","3","foglerit","3269","Wouter Overmeire","36034"
"13361326","2012-11-13 13:10:40","2","579","Preserving datetime index in groupby operation","3","3","1","joris","75521","Matti John","12169"
"13369684","2012-11-13 22:06:53","9","1593","Has the DataFrame object from pandas superceded the other alternatives for heterogeneous data types?","1","1","2","hatmatrix","19733","Calvin Cheng","19141"
"13384795","2012-11-14 18:16:18","0","1168","Using built-in pandas frequencies to simulate semiannual frequency","1","0","","Abiel","2170","spencerlyon2","6415"
"13385663","2012-11-14 19:13:39","19","37434","Calculating returns from a dataframe with financial data","4","0","6","Daniel Velkov","19928","Matti John","12169"
"13385860","2012-11-14 19:25:28","46","50078","How can I remove extra whitespace from strings when parsing a csv file in Pandas?","8","0","19","mpjan","700","unutbu","601449"
"13395725","2012-11-15 10:37:58","2","4855","Efficient way of doing permutations with pandas over a large DataFrame","1","5","1","Einar","1930","",""
"13400938","2012-11-15 15:39:28","1","1748","Is there a way to group by logical comparison of two columns in Pandas?","2","0","","blz","6205","Wes McKinney","63311"
"13411544","2012-11-16 06:26:40","1108","1456122","Delete column from pandas DataFrame","13","1","319","John","14110","Wes McKinney","63311"
"13413590","2012-11-16 09:17:22","645","784023","How to drop rows of Pandas DataFrame whose value in a certain column is NaN","11","2","226","bigbug","14070","eumiro","144513"
"13419822","2012-11-16 15:43:15","15","15659","pandas dataframe, copy by value","1","0","4","Andrew","333","Wes McKinney","63311"
"13421929","2012-11-16 17:57:11","4","3105","pandas: slice a MultiIndex DataFrame by range of secondary index","2","0","1","worldcitizen","35","Wouter Overmeire","36034"
"13421947","2012-11-16 17:58:23","5","3760","Getting usable dates from Axes.get_xlim() in a pandas time series plot","2","0","","chip","871","jkitchen","439"
"13423689","2012-11-16 20:07:37","2","1373","pandas dataframe index error: AssertionError: Lengths of index and values did not match","1","1","","cossatot","145","UsAaR33","1668"
"13432213","2012-11-17 15:59:38","2","1004","Pandas time period data type prints as numbers?","1","2","1","ChrisArmstrong","973","Wes McKinney","63311"
"13439098","2012-11-18 09:56:00","8","21532","How to filter rows of Pandas dataframe by checking whether sub-level index value within a list?","5","3","1","bigbug","14070","Avaris","27096"
"13445973","2012-11-19 00:04:20","5","3116","Conditionally replacing values based on values in another column","1","2","2","ChrisArmstrong","973","BrenBarn","176765"
"13446791","2012-11-19 02:12:10","4","1708","Group Pandas dataframe based on highest occurring values","1","2","1","ChrisArmstrong","973","",""
"13454588","2012-11-19 13:15:45","0","1638","adding labels to candlestick chart in matplotlib","1","0","","mspadaccino","133","Calvin Cheng","19141"
"13457335","2012-11-19 15:50:40","1","1080","Python Pandas: What causes slowdown in different column selection methods?","1","0","","ely","44893","ecatmur","119416"
"13460889","2012-11-19 19:39:06","11","4737","How to redirect all methods of a contained class in Python?","2","4","7","Yariv","7558","unutbu","601449"
"13464492","2012-11-19 23:50:13","1","1904","OHLC aggregator doesn't work with dataframe on pandas?","1","4","","Jeff","95","Andy Hayden","218111"
"13478597","2012-11-20 17:22:04","4","5694","Arithmetic on date series (not an index) in Pandas","1","2","2","ChrisArmstrong","973","Andy Hayden","218111"
"13492226","2012-11-21 11:23:14","0","321","problems with apply function in pandas after update","1","2","","mspadaccino","133","",""
"13492530","2012-11-21 11:42:53","4","5860","How to barplot Pandas dataframe columns aligning by sub-index?","1","0","2","bigbug","14070","Wouter Overmeire","36034"
"13505843","2012-11-22 04:21:20","7","2224","Pandas Panel fancy indexing: How to return (index of) all DataFrames in Panel based on Boolean of multiple columns in each df","1","2","","cossatot","145","",""
"13517281","2012-11-22 17:05:18","2","252","python making list of tuples into definite sized intervals","3","0","1","Curious","1122","Wouter Overmeire","36034"
"13517451","2012-11-22 17:18:44","0","210","pandas datetime to index bug OR possible time travel discovery","1","1","","mathtick","2175","",""
"13557559","2012-11-26 01:36:13","12","18577","How to write/read pandas Series to/from csv?","3","0","2","Ian Langmore","1274","Wes McKinney","63311"
